DOI,Query,Title,Journal,ISSN,Publisher,Type,URL,Volume,Issue,Page,Language,PublishedPrint,PublishedOnline,Issued,Author
10.1002/9780470370087.ch16,carbides Ti,P,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch16,,,247-281,en,2008-8-27,2008-1-7,2008-1-7,
10.26522/ti.v2i1.714,carbides Ti,Screen shot 18,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v2i1.714,2,1,22,,,2013-4-7,2013-4-7,"G, B"
10.26522/ti.v2i1.720,carbides Ti,Screen shot 24,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v2i1.720,2,1,28,,,2013-4-7,2013-4-7,"G, B"
10.1007/978-3-030-19026-2_23,carbides Ti,Chemistry and Catalysis of MXenes,2D Metal Carbides and Nitrides (MXenes),,Springer International Publishing,book-chapter,https://doi.org/10.1007/978-3-030-19026-2_23,,,445-456,en,2019,2019-10-31,2019,"Luke R., Johnson, Aleksandra, Vojvodic"
10.1201/9781003465768-2,carbides Ti,Metal Nitrides and Carbides,MXenes for Energy Storage Applications,,CRC Press,book-chapter,https://doi.org/10.1201/9781003465768-2,,,19-37,en,2024-11-20,,2024-11-20,"Muhammad, Rafique, M. Bilal, Tahir, Saira, Anwar"
10.26522/ti.v2i1.769,carbides Ti,Portrait of Mark,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v2i1.769,2,1,82,,,2013-4-7,2013-4-7,"Shawn, Serfas"
10.1007/s11837-008-0043-x,carbides Ti,The characterization of cemented carbides by automated image analysis,JOM,"1047-4838, 1543-1851",Springer Science and Business Media LLC,journal-article,https://doi.org/10.1007/s11837-008-0043-x,60,4,23-28,en,2008-4,2008-10-18,2008-4,"Myriam, Savard"
10.1002/9780470370087.ch8,carbides Ti,H,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch8,,,161-170,en,2008-8-27,2008-1-7,2008-1-7,
10.1002/9780470370087.ch15,carbides Ti,O,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch15,,,243-246,en,2008-8-27,2008-1-7,2008-1-7,
10.1016/j.wear.2003.12.014,carbides Ti,Friction and wear behaviour of cemented carbides,Wear,0043-1648,Elsevier BV,journal-article,https://doi.org/10.1016/j.wear.2003.12.014,257,3-4,257-265,en,2004-8,,2004-8,"Jüri, Pirso, Sergei, Letunovitš, Mart, Viljus"
10.15372/khur20180510,carbides Ti,"Modelling of the Combustion Synthesis of Composites from Mechanically Activated Powder Systems Ti-C, Ti-B, Ti-Si",Химия в интересах устойчивого развития,0869-8538,Publishing House SB RAS,journal-article,https://doi.org/10.15372/khur20180510,,5,,,2018,2018,2018,
10.1002/9780470370087.refs,carbides Ti,References,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.refs,,,409-419,en,2008-8-27,2008-1-7,2008-1-7,
10.1016/s0026-0657(02)80427-1,carbides Ti,Effect of binder volume fraction on gradient sintering of cemented carbides,Metal Powder Report,0026-0657,Auricle Global Society of Education and Research,journal-article,https://doi.org/10.1016/s0026-0657(02)80427-1,57,9,39,en,2002-9,,2002-9,
10.1016/j.matchar.2017.09.016,carbides Ti,Evolution of grain boundary carbides in thermal exposed Ti-modified alloy N,Materials Characterization,1044-5803,Elsevier BV,journal-article,https://doi.org/10.1016/j.matchar.2017.09.016,133,,54-59,en,2017-11,,2017-11,"Lin, Shen, Li, Jiang, Renduo, Liu, Xiang-Xi, Ye, Wenzhu, Zhang, Changjiang, Song, Zhijun, Li, Xingtai, Zhou"
10.3384/lic.diva-125289,carbides Ti,Thin Film Synthesis of New Nanolaminated Ternary Carbides,,,Linköping University Electronic Press,monograph,https://doi.org/10.3384/lic.diva-125289,,,,,,2016-2-19,2016-2-19,"Chung-Chuan, Lai"
10.1016/s0026-0657(06)70692-0,carbides Ti,Finer carbides may mean goodbye to chipped tooling,Metal Powder Report,0026-0657,Auricle Global Society of Education and Research,journal-article,https://doi.org/10.1016/s0026-0657(06)70692-0,61,7,32-35,en,2006-7,,2006-7,"Heinz, Makovecand"
10.1002/9780470370087.ch3,carbides Ti,C,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch3,,,31-66,en,2008-8-27,2008-1-7,2008-1-7,
10.4028/www.scientific.net/ddf.395.1,carbides Ti,Condition of Carbides in High-Speed Steels after Multidirectional Forging,Defect and Diffusion Forum,1662-9507,"Trans Tech Publications, Ltd.",journal-article,https://doi.org/10.4028/www.scientific.net/ddf.395.1,395,,1-15,,,2019-8,2019-8,"Antonín, Kříž, Vojtěch, Průcha"
10.26522/ti.v1i1.634,carbides Ti,The Gubash Project,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v1i1.634,1,1,48-50,,,2012-4-14,2012-4-14,"Maja, Srndic"
10.1002/9780470370087.ch18,carbides Ti,R,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch18,,,285-296,en,2008-8-27,2008-1-7,2008-1-7,
10.1002/9780470370087.ch20,carbides Ti,T,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch20,,,347-362,en,2008-8-27,2008-1-7,2008-1-7,
10.1007/978-3-030-19026-2_24,carbides Ti,MXenes for Sensors,2D Metal Carbides and Nitrides (MXenes),,Springer International Publishing,book-chapter,https://doi.org/10.1007/978-3-030-19026-2_24,,,457-480,en,2019,2019-10-31,2019,"Seon Joon, Kim, Hee-Tae, Jung"
10.26522/ti.v1i1.640,carbides Ti,Cartes postales,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v1i1.640,1,1,91-94,,,2012-10-9,2012-10-9,"Student, Authors/Artists"
10.1002/9780470370087.ch1,carbides Ti,A,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch1,,,1-12,en,2008-8-27,2008-1-7,2008-1-7,
10.37190/msc202709,carbides Ti,Comprehensive tests of sintered carbides in the aspect of conical picks operational life,Mining Scince,"2300-9586, 2353-5423",Politechnika Wroclawska Oficyna Wydawnicza,journal-article,https://doi.org/10.37190/msc202709,27,,,en,2020,,2020,"Wojciech, Grzegorzek, Marek, Jaszczuk"
10.1002/9780470370087.ch10,carbides Ti,J,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch10,,,185-186,en,2008-8-27,2008-1-7,2008-1-7,
10.26522/ti.v2i1.760,carbides Ti,"Impossibility, 1914 to 2013",ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v2i1.760,2,1,72,,,2013-4-7,2013-4-7,"Arnold, McBay"
10.1002/9780470370087.ch19,carbides Ti,S,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch19,,,297-345,en,2008-8-27,2008-1-7,2008-1-7,
10.1016/j.apsusc.2015.03.005,carbides Ti,"Structure, phase composition and microhardness of vacuum-arc multilayered Ti/Al, Ti/Cu, Ti/Fe, Ti/Zr nano-structures with different periods",Applied Surface Science,0169-4332,Elsevier BV,journal-article,https://doi.org/10.1016/j.apsusc.2015.03.005,342,,127-135,en,2015-7,,2015-7,"A.V., Demchishin, I., Gnilitskyi, L., Orazi, A., Ascari"
10.1063/1.2838345,carbides Ti,"First-principles study of structural, elastic, and electronic properties of chromium carbides",Applied Physics Letters,"0003-6951, 1077-3118",AIP Publishing,journal-article,https://doi.org/10.1063/1.2838345,92,4,,en,2008-1-28,2008-1-30,2008-1-28,"Chao, Jiang"
10.1002/9780470370087.ch22,carbides Ti,V,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch22,,,365-387,en,2008-8-27,2008-1-7,2008-1-7,
10.1201/b16516-26,carbides Ti,Appendix D,Friction and the Hot Rolling of Steel,,CRC Press,other,https://doi.org/10.1201/b16516-26,,,207-214,en,2014-2-18,2014-1-22,2014-1-22,
10.26522/ti.v1i1.646,carbides Ti,To Cast Pearl Before Swine,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v1i1.646,1,1,131,,,2012-4-14,2012-4-14,"Stephen, Remus"
10.26522/ti.v1i1.651,carbides Ti,Introduction : l'écriture en forme,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v1i1.651,1,1,64,,,2012-10-9,2012-10-9,"Catherine, Parayre"
10.1016/b978-075067623-6/50016-7,carbides Ti,TI FET Tool,Embedded Systems Design Using the TI MSP430 Series,,Elsevier,book-chapter,https://doi.org/10.1016/b978-075067623-6/50016-7,,,223-225,en,2003,,2003,
10.26522/ti.v2i1.768,carbides Ti,"Worte zum Bild ""Rehkitz""",ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v2i1.768,2,1,81,,,2013-4-7,2013-4-7,"Ramona, Schnekenburger"
10.1007/978-3-030-19026-2_18,carbides Ti,MXenes for Supercapacitor Application,2D Metal Carbides and Nitrides (MXenes),,Springer International Publishing,book-chapter,https://doi.org/10.1007/978-3-030-19026-2_18,,,349-365,en,2019,2019-10-31,2019,"Zifeng, Lin, Patrice, Simon"
10.4028/www.scientific.net/kem.693.586,carbides Ti,Microstructure and Tribological Behavior of Ultra-Fine Cemented Carbides,Key Engineering Materials,1662-9795,"Trans Tech Publications, Ltd.",journal-article,https://doi.org/10.4028/www.scientific.net/kem.693.586,693,,586-593,,,2016-5,2016-5,"Y.Z., Pan, Jun, Zhao, J., Zhang"
10.1002/9780470370087.ch11,carbides Ti,K,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch11,,,187-194,en,2008-8-27,2008-1-7,2008-1-7,
10.1002/9780470370087.ch25,carbides Ti,Y,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch25,,,397-398,en,2008-8-27,2008-1-7,2008-1-7,
10.30657/qpi.2014.01.11,carbides Ti,THE WEAR-RESISTANT EVALUATION OF DENTAL MILLING CUTTERS BASED ON CEMENTED CARBIDES,Quality Production Improvement,2544-2813,Stowarzyszenie Menedzerow Jakosci i Produkcji,journal-article,https://doi.org/10.30657/qpi.2014.01.11,01,,109-120,,,2014-12,2014-12,"Dorota, Klimecka-Tatar"
10.26522/ti.v10i1.2750,carbides Ti,A Pedestal Friend,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v10i1.2750,10,1,16-17,,,2021-5-22,2021-5-22,"Michaela, Smart"
10.1016/j.wear.2003.08.004,carbides Ti,Wear of advanced cemented carbides for metalforming tool materials,Wear,0043-1648,Elsevier BV,journal-article,https://doi.org/10.1016/j.wear.2003.08.004,256,7-8,846-853,en,2004-4,,2004-4,"Heinrich, Klaasen, Jakob, Kübarsepp"
10.26522/ti.v1i1.644,carbides Ti,Monument to Communism 3,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v1i1.644,1,1,121,,,2012-4-14,2012-4-14,"Milutin, Gubash"
10.1002/9783527654581.ch8,carbides Ti,"Dislocations, Kinking Nonlinear Elasticity, and Damping",MAX Phases,,Wiley,other,https://doi.org/10.1002/9783527654581.ch8,,,271-305,en,2013-9-25,2013-8-9,2013-8-9,
10.1016/j.dental.2005.05.015,carbides Ti,"Elastic moduli of cast Ti–Au, Ti–Ag, and Ti–Cu alloys",Dental Materials,0109-5641,Elsevier BV,journal-article,https://doi.org/10.1016/j.dental.2005.05.015,22,7,641-646,en,2006-7,,2006-7,"M, KIKUCHI, M, TAKAHASHI, O, OKUNO"
10.1002/9780470370087.ch9,carbides Ti,I,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch9,,,171-183,en,2008-8-27,2008-1-7,2008-1-7,
10.1016/0026-0657(00)92279-3,carbides Ti,Effect of electro-discharge machining on sliding contact of cemented carbides,Metal Powder Report,0026-0657,Auricle Global Society of Education and Research,journal-article,https://doi.org/10.1016/0026-0657(00)92279-3,55,11,49,en,2000-11,,2000-11,
10.3901/jme.2021.14.195,carbides Ti,Research Progress and Prospect of Strengthening and Toughening WC Cemented Carbides,Journal of Mechanical Engineering,0577-6686,Chinese Journal of Mechanical Engineering,journal-article,https://doi.org/10.3901/jme.2021.14.195,57,14,195,en,2021,,2021,
10.1063/1.2740988,carbides Ti,Elastic-Plastic Constitutive Equation of WC-Co Cemented Carbides with Anisotropic Damage,AIP Conference Proceedings,0094-243X,AIP,proceedings-article,https://doi.org/10.1063/1.2740988,908,,1295-1300,,2007,,2007,"Kunio, Hayakawa, Tamotsu, Nakamura, Shigekazu, Tanaka"
10.1007/978-3-030-86118-6,carbides Ti,"Cyclic Deformation in Oxides, Carbides and Nitrides",Structural Integrity,"2522-560X, 2522-5618",Springer International Publishing,book,https://doi.org/10.1007/978-3-030-86118-6,,,,en,2022,,2022,"Joshua, Pelleg"
10.26522/ti.v1i1.649,carbides Ti,Ame champignon,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v1i1.649,1,1,135,,,2012-4-14,2012-4-14,"Julia, Gordon, Paul, Savoie"
10.2478/v10266-012-0113-y,carbides Ti,Alloyed White Cast Iron with Precipitates of Spheroidal Vanadium Carbides VC,Archives of Foundry Engineering,1897-3310,Polish Academy of Sciences Chancellery,journal-article,https://doi.org/10.2478/v10266-012-0113-y,12,4,95-100,,2012-12-1,,2012-12-1,"M., Kawalec, M., Górny"
10.1007/978-3-319-48200-2_151,carbides Ti,The Application of the Refractory Carbides and Borides to Aluminum Reduction Cells,Essential Readings in Light Metals,,Springer International Publishing,book-chapter,https://doi.org/10.1007/978-3-319-48200-2_151,,,1134-1144,en,2016,,2016,"C. E., Ransley"
10.1016/s1044-5803(01)00124-3,carbides Ti,Effect of microstructure on properties of sintered carbides,Materials Characterization,1044-5803,Elsevier BV,journal-article,https://doi.org/10.1016/s1044-5803(01)00124-3,46,2-3,197-201,en,2001-2,,2001-2,"Jan, Cwajna, Stanisław, Roskosz"
10.2139/ssrn.4615266,carbides Ti,"Synthesis of Ba(Zr,Ti)2o5 Particles Using Zr/Ti-Hpa with Complexing of Ti-Ipa and Zr Using Zrocl2",,,Elsevier BV,posted-content,https://doi.org/10.2139/ssrn.4615266,,,,,,,2023,"Hidetoshi, Miyazaki, Hayato, Masuda, Takeshi, Kubota, Shinya, Tsukada"
10.26522/ti.v2i1.747,carbides Ti,But Now I See,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v2i1.747,2,1,56,,,2013-4-7,2013-4-7,"Rebekah, Steele"
10.26522/ti.v2i1.756,carbides Ti,Weary Wanderers  3,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v2i1.756,2,1,68,,,2013-4-7,2013-4-7,"Daniel F., Manchego-Badiola"
10.26522/ti.v2i1.728,carbides Ti,The Language of Visual Sounds,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v2i1.728,2,1,39,,,2013-4-7,2013-4-7,"Holley, Corfield"
10.1016/b978-0-12-803581-8.02349-3,carbides Ti,"Nonoxide Ceramics, Creep and Creep Rupture of: Silicon Nitrides and Silicon Carbides",Reference Module in Materials Science and Materials Engineering,,Elsevier,book-chapter,https://doi.org/10.1016/b978-0-12-803581-8.02349-3,,,,en,2016,,2016,"S.M., Wiederhorn"
10.1002/9780470370087.ch5,carbides Ti,E,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch5,,,89-101,en,2008-8-27,2008-1-7,2008-1-7,
10.1016/s0042-207x(01)00309-8,carbides Ti,Synthesis and characterisation of new sputtered metastable carbides,Vacuum,0042-207X,Elsevier BV,journal-article,https://doi.org/10.1016/s0042-207x(01)00309-8,64,3-4,205-210,,2002-1,,2002-1,"G, Tomé"
10.2139/ssrn.4485577,carbides Ti,Effect of Mg Treatment and Cooling Rate on Primary Carbides in Gh3128 Alloy,,,Elsevier BV,posted-content,https://doi.org/10.2139/ssrn.4485577,,,,,,,2023,"Wei, Gong, Pengfei, Wang, Hongliang, Zhang, Yu, Zhang, ZhouHua, Jiang"
10.2320/jinstmet1952.67.4_165,carbides Ti,Effect of Morphology of Titanium Carbides on the Toughness of 30 mass% Chromium Ferritic Steels,Journal of the Japan Institute of Metals,"0021-4876, 1880-6880",Japan Institute of Metals,journal-article,https://doi.org/10.2320/jinstmet1952.67.4_165,67,4,165-168,en,2003,,2003,"Tadashi, Fukuda"
10.26522/ti.v2i1.733,carbides Ti,Poem by Lorna Dee Certantes,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v2i1.733,2,1,42,,,2013-4-7,2013-4-7,"Vicky, Gouvis"
10.1002/9780470370087.ch26,carbides Ti,Z,Mathematical Relations in Particulate Materials Processing,,Wiley,other,https://doi.org/10.1002/9780470370087.ch26,,,399-401,en,2008-8-27,2008-1-7,2008-1-7,
10.1039/d4ta03999h/v1/decision1,carbides Ti,"Decision letter for ""Synthesis of two-dimensional N-terminated molybdenum carbides using alloying strategy in molten salt""",,,Royal Society of Chemistry (RSC),peer-review,https://doi.org/10.1039/d4ta03999h/v1/decision1,,,,,2024-6-24,,2024-6-24,
10.1016/s0026-0657(02)80280-6,carbides Ti,Hot isostatic pressing of as-sintered cemented carbides,Metal Powder Report,0026-0657,Auricle Global Society of Education and Research,journal-article,https://doi.org/10.1016/s0026-0657(02)80280-6,57,6,57-58,en,2002-6,,2002-6,"Z.C., Jia"
10.26522/ti.v10i1.3409,carbides Ti,The Morning Report,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v10i1.3409,10,1,18-20,,,2021-8-4,2021-8-4,"Mary, Coleman"
10.26522/ti.v2i1.734,carbides Ti,"Lorna Dee Cervantes, image",ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v2i1.734,2,1,43,,,2013-4-7,2013-4-7,"Vicky, Gouvis"
10.1002/chin.200624230,carbides Ti,"Nanomaterials Based on High‐Melting Carbides, Nitrides and Borides",ChemInform,"0931-7597, 1522-2667",Wiley,journal-article,https://doi.org/10.1002/chin.200624230,37,24,,en,2006-6-13,2006-5-23,2006-5-23,"R. A., Andrievski"
10.26522/ti.v1i1.633,carbides Ti,The Gubash Project,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v1i1.633,1,1,16-47,,,2012-4-14,2012-4-14,"Student, Authors/Artists"
10.26522/ti.v3i1.906,carbides Ti,Sup er posit ions,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v3i1.906,3,1,70-87,,,2014-3-29,2014-3-29,"Auteurs, Collectifs"
10.26522/ti.v2i1.754,carbides Ti,Weary Wanderers  1,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v2i1.754,2,1,66,,,2013-4-7,2013-4-7,"Daniel F., Manchego-Badiola"
10.26522/ti.v3i1.901,carbides Ti,Painting Trail in Installation,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v3i1.901,3,1,45-53,,,2014-3-29,2014-3-29,"Collective, Authors"
10.1016/s1359-6462(00)00659-x,carbides Ti,Copper precipitation in M23C6 grain boundary carbides in alloy steel,Scripta Materialia,1359-6462,Elsevier BV,journal-article,https://doi.org/10.1016/s1359-6462(00)00659-x,44,5,797-801,en,2001-3,,2001-3,"Fazal A, Khalid"
10.20517/microstructures.2023.12,carbides Ti,Strong metal-support interaction of Pt-based electrocatalysts with transition metal oxides/nitrides/carbides for oxygen reduction reaction,Microstructures,2770-2995,OAE Publishing Inc.,journal-article,https://doi.org/10.20517/microstructures.2023.12,,,,,,2023,2023,"Min, Chen"
10.1002/chin.200515250,carbides Ti,Surface Chemistry of Transition Metal Carbides,ChemInform,"0931-7597, 1522-2667",Wiley,journal-article,https://doi.org/10.1002/chin.200515250,36,15,,en,2005-4-12,2005-3-15,2005-3-15,"Henry H., Hwu, Jingguang G., Chen"
10.3390/alloys4030015,carbides Ti,Reactive Sintering of Cemented Carbides,Alloys,2674-063X,MDPI AG,journal-article,https://doi.org/10.3390/alloys4030015,4,3,15,en,,2025-7-25,2025-7-25,"Victor I., Stanciu, Alexandre, Mégret, Anne, Mouftiez, Véronique, Vitry, Fabienne, Delaunois"
10.4028/www.scientific.net/msf.638-642.1860,carbides Ti,Combustion Synthesis of Titanium-Based Cemented Carbides,Materials Science Forum,1662-9752,"Trans Tech Publications, Ltd.",journal-article,https://doi.org/10.4028/www.scientific.net/msf.638-642.1860,638-642,,1860-1865,,,2010-1-12,2010-1-12,"Tomohiro, Tanaka, Kiyotaka, Matsuura, Keisuke, Kojima, Munekazu, Ohno"
10.26522/ti.v1i1.650,carbides Ti,Il y a,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v1i1.650,1,1,95-109,,,2012-10-9,2012-10-9,"Student, Authors/Artists"
10.26522/ti.v1i1.642,carbides Ti,Text and Image,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v1i1.642,1,1,114-116,,,2012-4-15,2012-4-15,"Student, Authors/Artists"
10.26522/ti.v2i1.755,carbides Ti,Weary Wanderers  2,ti&lt;,1929-4336,Brock University Library,journal-article,https://doi.org/10.26522/ti.v2i1.755,2,1,67,,,2013-4-7,2013-4-7,"Daniel F., Manchego-Badiola"
