DOI,Query,Title,Journal,ISSN,Publisher,Type,URL,Volume,Issue,Page,Language,PublishedPrint,PublishedOnline,Issued,Author
10.1021/acsnano.5c01637,high entropy alloys spall strength,Controlling the Activity and Selectivity of Cu Catalysts toward Industrially Relevant Ethanol Electrosynthesis via High-Index Step Density Engineering,ACS Nano,,,,https://doi.org/10.1021/acsnano.5c01637,,,,,,,2025-3-27,"Yipeng, Zang, Haitao, Li, Yan, Sun, Lei, Tang, Kangli, Xu, Dunfeng, Gao"
10.1002/adfm.202425099,high entropy alloys spall strength,A Prestretch‐Free Dielectric Elastomer with Record‐High Energy and Power Density via Synergistic Polarization Enhancement and Strain Stiffening,Advanced Functional Materials,,,,https://doi.org/10.1002/adfm.202425099,,,,,,,2025-3-27,"Wei, Yu, Wenle, Zheng, Shuaichuang, Hua, Qinghai, Zhang, Ziqi, Zhang, Jianghua, Zhao, Wenjing, Yuan, Guoxian, Li, Chuizhou, Meng, Huichan, Zhao, Shijie, Guo"
10.1002/aesr.202400414,high entropy alloys spall strength,Biomass‐Derived Metal‐Free Nanostructured Carbon Electrocatalysts for High‐Performance Rechargeable Zinc–Air Batteries,Advanced Energy and Sustainability Research,,,,https://doi.org/10.1002/aesr.202400414,,,,,,,2025-3-27,"Molla Asmare, Alemu, Addisu Alemayehu, Assegie, Mustafa, Ilbas, Rafat, Al Afif, Muluken Zegeye, Getie"
10.2174/0113862073359192250311081427,high entropy alloys spall strength,Paeonol Inhibits the MAPK Signaling Pathway by Targeting SIRT1 in AGE-Induced HUVECs Injury,Combinatorial Chemistry &amp; High Throughput Screening,,,,https://doi.org/10.2174/0113862073359192250311081427,,,,,,,2025-3-27,"Dingkun, Liu, Hongrui, Gao, Xiaochun, Wu, Yulin, Mo, Xiaobin, Jia, Liang, Feng, Minghua, Zhang"
10.52783/cana.v32.4585,high entropy alloys spall strength,"Current Status of Physical Education Quality Vo Van Kiet High School Songhinh District, Phu Yen Province, Vietnam",Communications on Applied Nonlinear Analysis,,,,https://doi.org/10.52783/cana.v32.4585,,,,,,,2025-3-27,"Nguyen Xuan Hung, Nguyen Trong Duy"
10.3390/app15073663,high entropy alloys spall strength,Evaluating the FLUX.1 Synthetic Data on YOLOv9 for AI-Powered Poultry Farming,Applied Sciences,,,,https://doi.org/10.3390/app15073663,,,,,,,2025-3-27,"Stevan, Cakic, Tomo, Popovic, Srdjan, Krco, Ivan, Jovovic, Dejan, Babic"
10.1021/acs.nanolett.5c01407,high entropy alloys spall strength,"A Hybrid Plasmonic Nanoplatform for One-Pot DNA and Antibody Detection of Hepatitis B, Monkeypox, and Associated Infections",Nano Letters,,,,https://doi.org/10.1021/acs.nanolett.5c01407,,,,,,,2025-3-27,"Hongjun, Xiao, Ziqi, Jin, Ying, Liu, Yang, Yang, Guanghui, Wang, Yun, He, Yue, Yin, Rongrong, Zou, Xiaohe, Li, Jingkai, Yang, Jiahui, Lv, Li, Cheng, Pan-Lin, Shao, Jing, Yuan, Bo, Zhang"
10.1002/admi.202400971,high entropy alloys spall strength,Fabricating Mass‐Producible High‐Performance Metaholograms Using Sol‐Gel‐Processed TiO<sub>2</sub>,Advanced Materials Interfaces,,,,https://doi.org/10.1002/admi.202400971,,,,,,,2025-3-27,"Hyoin, Song, Wonjoong, Kim, Chanwoong, Park, Hansang, Sung, Jaein, Park, Seungyeon, Lee, Heon, Lee"
10.1002/ange.202502776,high entropy alloys spall strength,High‐Entropy Environments Enable Metal Surface‐Catalyzed Nucleophilic Electrooxidation,Angewandte Chemie,,,,https://doi.org/10.1002/ange.202502776,,,,,,,2025-3-27,"Pengfei, Ren, Tao, Gan, Jian, Cai, Jiace, Hao, Zechao, Zhuang, Chanyuan, Jin, Wenchao, Zhang, Mingliang, Du, Han, Zhu"
10.3389/fncel.2025.1565939,high entropy alloys spall strength,Neuropeptide Y neurons in the basolateral amygdala project to the nucleus accumbens and stimulate high-fat intake,Frontiers in Cellular Neuroscience,,,,https://doi.org/10.3389/fncel.2025.1565939,,,,,,,2025-3-27,"Shunji, Yamada, Kazunori, Kojima, Masaki, Tanaka"
10.1021/acs.analchem.5c00324,high entropy alloys spall strength,A New Phosphorylated Protein Analysis Strategy based on Trypsin Encapsulated in Metal–Organic Frameworks with High Efficiency and a Simplified Workflow,Analytical Chemistry,,,,https://doi.org/10.1021/acs.analchem.5c00324,,,,,,,2025-3-27,"Wenkang, Zhang, Xingyi, Qi, Zhuo, Mi, Han, Wang, Shaojuan, Lv, Yongfeng, Song, Ping, Su, Jiayi, Song, Yi, Yang"
10.1038/s41598-025-94739-y,high entropy alloys spall strength,"Anopheles mosquito fauna, blood meal sources and transmission intensity from high and moderate malaria endemic areas of Ethiopia",Scientific Reports,,,,https://doi.org/10.1038/s41598-025-94739-y,,,,,,,2025-3-27,"Delelegn, Woyessa, Delenasaw, Yewhalaw"
10.1007/s00217-025-04705-1,high entropy alloys spall strength,High-pressure processing of pumpkin (Cucurbita moschata ex Poir. Cv. Violina) cubes: effect of pressure level and time combinations on quality parameters,European Food Research and Technology,,,,https://doi.org/10.1007/s00217-025-04705-1,,,,,,,2025-3-27,"Rohini, Dhenge, Massimiliano, Rinaldi, Irene, Ferrarese, Maria, Paciulli, Karen Louise, Lacey, Tommaso, Ganino, Stefano, Dall’Acqua"
10.1097/pas.0000000000002371,high entropy alloys spall strength,"High-Grade Papillary Thyroid Carcinoma, Diffuse Sclerosing Subtype",American Journal of Surgical Pathology,,,,https://doi.org/10.1097/pas.0000000000002371,,,,,,,2025-3-27,"Ronald A., Ghossein, Daniel W., Scholfield, Howard, Qin, Ashok R., Shaha, Ian, Ganly, Bin, Xu"
10.51574/ijrer.v4i2.3172,high entropy alloys spall strength,The Effect of Drill Training on Underhand Passing Ability in High School Students,ETDC: Indonesian Journal of Research and Educational Review,,,,https://doi.org/10.51574/ijrer.v4i2.3172,,,,,,,2025-3-27,"Arfin, Uly, Muh. Adnan, Hudain, Ahmad, Adil, Ilham, Kamaruddin, Fahrizal, Fahrizal"
10.1103/physrevb.111.104437,high entropy alloys spall strength,"Finite-size scaling of half-chain entanglement entropy in the one-dimensional transverse field Ising model and the 
<mml:math xmlns:mml=""http://www.w3.org/1998/Math/MathML""><mml:mrow><mml:mi>X</mml:mi><mml:mi>X</mml:mi></mml:mrow></mml:math>
 model",Physical Review B,,,,https://doi.org/10.1103/physrevb.111.104437,,,,,,,2025-3-27,"Haopeng, Tian, Tianhao, He, Xintian, Wu"
10.3390/min15040351,high entropy alloys spall strength,Application of High-Precision Magnetic Measurement in the Exploration of Deep Fluorite Deposits in Ore Concentrations,Minerals,,,,https://doi.org/10.3390/min15040351,,,,,,,2025-3-27,"Zhuo, Zhang, Yao, Dong, Xin, Du, Kun, Qi, Yuanyuan, Xia, Fengyu, Sun, Guanghui, Li"
10.3390/app15073698,high entropy alloys spall strength,High-Frequency Passive Acoustic Recognition in Underwater Environments: Echo-Based Coding for Layered Elastic Shells,Applied Sciences,,,,https://doi.org/10.3390/app15073698,,,,,,,2025-3-27,"Zixuan, Dai, Zilong, Peng, Suchen, Xu"
10.1021/acsami.5c02442,high entropy alloys spall strength,Surface Modification with Diaza-Crown Ether for High-Efficiency and Stable Inverted Perovskite Solar Cells,ACS Applied Materials &amp; Interfaces,,,,https://doi.org/10.1021/acsami.5c02442,,,,,,,2025-3-27,"Bairu, Li, Haixia, Mao, Yisheng, Xing, Xinwei, Ma, Luozheng, Zhang, Zhimin, Fang, Long, Luo, Aili, Wang, Ningyi, Yuan, Jianning, Ding"
10.1007/s10064-025-04208-z,high entropy alloys spall strength,Shear failure and strength upscaling characterization of block-in-matrix geomaterials through the bim cell,Bulletin of Engineering Geology and the Environment,,,,https://doi.org/10.1007/s10064-025-04208-z,,,,,,,2025-3-27,"Minghui, Ren, Hai, Pu, Guangsi, Zhao, Runhua, Zhang, Qian, Yin"
10.1007/jhep03(2025)200,high entropy alloys spall strength,Compactification on Calabi-Yau threefolds: consistent truncation to pure supergravity,Journal of High Energy Physics,,,,https://doi.org/10.1007/jhep03(2025)200,,,,,,,2025-3-27,"Jieming, Lin, Torben, Skrzypek, K. S., Stelle"
10.29303/jpft.v11i1.8030,high entropy alloys spall strength,Analysis of High Order Thinking Skills of High School Students in Solving Heat and Thermodynamics Problems,Jurnal Pendidikan Fisika dan Teknologi,,,,https://doi.org/10.29303/jpft.v11i1.8030,,,,,,,2025-3-27,"Sasti Handayani, Wakhidyah, Imam, Mudakir, Sri, Wahyuni"
10.18173/2354-1075.2025-0032,high entropy alloys spall strength,THỰC TRẠNG VÀ GIẢI PHÁP NÂNG CAO NĂNG LỰC TỔ CHỨC HOẠT ĐỘNG TRẢI NGHIỆM CỦA GIÁO VIÊN LỊCH SỬ Ở TRƯỜNG TRUNG HỌC PHỔ THÔNG,Journal of Science Educational Science,,,,https://doi.org/10.18173/2354-1075.2025-0032,,,,,,,2025-3-27,"Nguyễn, Thị Phương Thanh"
10.62051/ijmee.v5n2.01,high entropy alloys spall strength,Analysis of the Surface Friction and Wear Properties of High Temperature γ-TiAl Alloy in Ultrasonic-Assisted Milling,International Journal of Mechanical and Electrical Engineering,,,,https://doi.org/10.62051/ijmee.v5n2.01,,,,,,,2025-3-27,"Chenyang, Wei, Guangmiao, Wang, Yunfei, Xiang, Guofu, Gao"
10.1111/ijn.70013,high entropy alloys spall strength,Physical Inactivity Among Pregnant Women at High Risk for Gestational Diabetes Mellitus: A Cross‐Sectional Study,International Journal of Nursing Practice,,,,https://doi.org/10.1111/ijn.70013,,,,,,,2025-3-27,"Xiao, Yang, Yingli, Song, Yan, Wang, Ji, Zhang, Hui, Huang, Jing, Zhang, Rongrong, Han, Zhixuan, Xiang, Lu, Chen, Lingling, Gao"
10.70749/ijbr.v3i3.884,high entropy alloys spall strength,Impact of High-Dose Statin Therapy on Occurrence of In-stent Restenosis following Percutaneous Coronary Intervention: An Observational Study,Indus Journal of Bioscience Research,,,,https://doi.org/10.70749/ijbr.v3i3.884,,,,,,,2025-3-27,"Muzdalfa Parvez, Farhat Ullah Khan, Naeem Khan, Qasim Ullah Khan, Imran Khan, Muhammad Idrees Khan"
10.1007/s10895-025-04268-0,high entropy alloys spall strength,"Exploring the Impact of Heavy Atom Substitutions (Se, Te) on the CB16-Based Non- Fullerene Acceptor for High-Performance Organic Solar Cells: DFT and TD-DFT Study",Journal of Fluorescence,,,,https://doi.org/10.1007/s10895-025-04268-0,,,,,,,2025-3-27,"Walid, Taouali, Kamel, Alimi"
10.18421/sar81-11,high entropy alloys spall strength,"Validity and Reliability of ADI-ESD Based Teaching Materials for Scientific Literacy
in Junior High School Students",SAR Journal - Science and Research,,,,https://doi.org/10.18421/sar81-11,,,,,,,2025-3-27,"Rif’atul, Himmah, Budi, Jatmiko, Binar Kurnia, Prahani, Fasih Bintang, Ilhami"
10.21625/essd.v10i1.1128,high entropy alloys spall strength,Urban Regeneration for the Resilient City: Implementation of Sustainable Urban Drainage Solutions in Pisa's High Flash Flood Risk Areas,Environmental Science &amp; Sustainable Development,,,,https://doi.org/10.21625/essd.v10i1.1128,,,,,,,2025-3-27,"Luisa, Santini, Greta, Frosini, Cinelli, Fabrizio"
10.1007/s42107-025-01312-z,high entropy alloys spall strength,Soft computing-based prediction of recycled aggregate concrete strength: impact of aggregate properties and mix design parameters,Asian Journal of Civil Engineering,,,,https://doi.org/10.1007/s42107-025-01312-z,,,,,,,2025-3-27,"Sewa Soran, Othman, Zanyar Qadir, Ahmed, Ahmed Salih, Mohammed, A. M. T., Hassan"
10.3390/rs17071195,high entropy alloys spall strength,BathyFormer: A Transformer-Based Deep Learning Method to Map Nearshore Bathymetry with High-Resolution Multispectral Satellite Imagery,Remote Sensing,,,,https://doi.org/10.3390/rs17071195,,,,,,,2025-3-27,"Zhonghui, Lv, Julie, Herman, Ethan, Brewer, Karinna, Nunez, Dan, Runfola"
10.54254/2754-1169/2025.bj21707,high entropy alloys spall strength,The Emergence of High-Level Tourism Economy Driven by New-Quality Productivity Development: An Analysis of Complex Causal Relationships Based on Regional New-Quality Productivity,"Advances in Economics, Management and Political Sciences",,,,https://doi.org/10.54254/2754-1169/2025.bj21707,,,,,,,2025-3-27,"Jiarui, Hou, Tianyu, Li"
10.1371/journal.pone.0317119,high entropy alloys spall strength,Attribute encryption access control method of high dimensional medical data based on fuzzy algorithm,PLOS ONE,,,,https://doi.org/10.1371/journal.pone.0317119,,,,,,,2025-3-27,"Yonggang, Huang, Teng, Teng, Yuanyuan, Li, Minghao, Zhang"
10.1002/celc.202400677,high entropy alloys spall strength,Investigation of Firing Conditions and Boron Fluxes for the Optimized Synthesis of LiNi<sub>0.9</sub>Mn<sub>0.05</sub>Co<sub>0.05</sub>O<sub>2</sub> for High Energy Density Li‐Ion Batteries,ChemElectroChem,,,,https://doi.org/10.1002/celc.202400677,,,,,,,2025-3-27,"Ethan, Williams, David, Burnett, Peter, Slater, Emma, Kendrick"
10.1111/1753-0407.70074,high entropy alloys spall strength,"Muscle Strength, Genetic Risk, and Type 2 Diabetes Among Individuals of South Asian Ancestry: A <scp>UK</scp> Biobank Study",Journal of Diabetes,,,,https://doi.org/10.1111/1753-0407.70074,,,,,,,2025-3-27,"Ziyuan, Chen, Paul James, Collings, Mengyao, Wang, Haeyoon, Jang, Qiaoxin, Shi, Hin Sheung, Ho, Shan, Luo, Shiu Lun, Au Yeung, Youngwon, Kim"
10.3389/fpsyg.2025.1557524,high entropy alloys spall strength,Do stress symptoms impact handgrip strength and firearm shooting accuracy among military police officers?,Frontiers in Psychology,,,,https://doi.org/10.3389/fpsyg.2025.1557524,,,,,,,2025-3-27,"Valter R., Vasconcelos Junior, Romulo C. T., Costa, Geanderson S., Oliveira, Pedro F. C., Fortes Junior, Alexandre F., Machado, Roberta Luksevicius, Rica, Gregg S., Mallett, Valentina, Bullo, Marco, Bergamin, Stefano, Gobbo, Danilo Sales, Bocalini"
10.12669/pjms.41.4.10188,high entropy alloys spall strength,Analysis of influencing factors on the rate of high-quality embryos induced by rectangular plan during in vitro fertilization,Pakistan Journal of Medical Sciences,,,,https://doi.org/10.12669/pjms.41.4.10188,,,,,,,2025-3-27,"Hongzhi, Shi, ZhiMing, Zhao, Qi, Song, Jiajia, Liu"
10.3389/fphar.2025.1531496,high entropy alloys spall strength,High-performance liquid chromatography–tandem mass spectrometry for simultaneous determination of 23 antidepressants and active metabolites in human serum and its application in therapeutic drug monitoring,Frontiers in Pharmacology,,,,https://doi.org/10.3389/fphar.2025.1531496,,,,,,,2025-3-27,"Jinglong, Wang, Junjie, Wang, Chenxiao, Zhang, Guofei, Li"
10.18173/2354-1075.2025-0038,high entropy alloys spall strength,THIẾT KẾ VÀ SỬ DỤNG BẢN ĐỒ KHÁI NIỆM TRONG MÔN GIÁO DỤC KINH TẾ VÀ PHÁP LUẬT LỚP 10 (NGHIÊN CỨU THÔNG QUA KHẢO SÁT Ở MỘT SỐ TRƯỜNG TRUNG HỌC PHỔ THÔNG TRÊN ĐỊA BÀN THÀNH PHỐ HÀ NỘI),Journal of Science Educational Science,,,,https://doi.org/10.18173/2354-1075.2025-0038,,,,,,,2025-3-27,"Lưu, Thị Thu Hà, Mai, Thị Thúy Nga, Nguyễn, Thị Linh Trang, Đoàn, Thục Quyên"
10.3390/su17073003,high entropy alloys spall strength,Sustainable Recycling of TiO2 Nanoparticles with High Photocatalytic Performance from Spent Selective Catalytic Reduction Catalysts,Sustainability,,,,https://doi.org/10.3390/su17073003,,,,,,,2025-3-27,"Zhaoming, Lu, Xiaojing, Xi, Yanling, Yang, Wenjie, Tian, Bin, Xu, Hua-Jun, Chen"
10.3390/su17072987,high entropy alloys spall strength,"Efficiency Evaluation of a Photovoltaic-Powered Water Treatment System with Natural Sedimentation Pretreatment for Arsenic Removal in High Water Vulnerability Areas: Application in La Yarada Los Palos District, Tacna, Peru",Sustainability,,,,https://doi.org/10.3390/su17072987,,,,,,,2025-3-27,"Luis Johnson Paúl, Mori Sosa"
10.3390/microorganisms13040765,high entropy alloys spall strength,High Diversity and Prevalence of Rickettsial Agents in Rhipicephalus microplus Ticks from Livestock in Karst Landscapes of Southwest China,Microorganisms,,,,https://doi.org/10.3390/microorganisms13040765,,,,,,,2025-3-27,"Ya-Ting, Liu, Yi-Fei, Wang, Ming-Zhu, Zhang, Dai-Yun, Zhu, Yi, Sun, Cai-Wei, Gong, Lin, Zhan, Xiao-Ming, Cui, Wu-Chun, Cao"
10.51574/ijrer.v4i2.2949,high entropy alloys spall strength,Influence of Arm Muscle Strength and Concentration on Badminton Long Service Ability in Elementary Schools,ETDC: Indonesian Journal of Research and Educational Review,,,,https://doi.org/10.51574/ijrer.v4i2.2949,,,,,,,2025-3-27,"Abd, Rajab, Fahrizal, Fahrizal, Ilham, Kamaruddin, Ahmad, Adil, Muh. Adnan, Hudain"
10.1002/adfm.202507054,high entropy alloys spall strength,Solid‐State Proton Battery With Record High Specific Capacity Enabled by Covalent‐Organic Framework Electrolyte,Advanced Functional Materials,,,,https://doi.org/10.1002/adfm.202507054,,,,,,,2025-3-27,"Sheng‐Ting, Liu, Xin‐Rui, Ma, Feng‐Jia, Zhao, Guo‐Qin, Zhang, Jin, Zhang, Jia‐Liang, Gao, Hao‐Yu, Li, Hong‐Bin, Luo, Qiao, Qiao, Xiao‐Ming, Ren"
10.1093/ofid/ofaf192,high entropy alloys spall strength,High Acceptability but Persistent Barriers to Implementation of Long-acting Injectable Antiretrovirals: A Nationwide Cross-sectional Survey of Ryan White Clinics in the United States,Open Forum Infectious Diseases,,,,https://doi.org/10.1093/ofid/ofaf192,,,,,,,2025-3-27,"Jessica, Hack, Adati, Tarfa, Harlan, Sayles, Nada, Fadul"
10.1007/s11665-025-11094-9,high entropy alloys spall strength,Effect of Unidirectional and Bidirectional Cold Rolling on Magnetic Properties of High-Entropy Alloy,Journal of Materials Engineering and Performance,,,,https://doi.org/10.1007/s11665-025-11094-9,,,,,,,2025-3-27,"Rajnish P., Modanwal, Jayaprakash, Murugesan, Dan, Sathiaraj"
10.3847/1538-4357/adbaec,high entropy alloys spall strength,A High-accuracy Alignment Approach for Solar Images of Different Wavelengths,The Astrophysical Journal,,,,https://doi.org/10.3847/1538-4357/adbaec,,,,,,,2025-3-27,"Yun, Wang, Kaifan, Ji, Zhenyu, Jin, Hui, Liu"
10.1002/advs.202414344,high entropy alloys spall strength,Topology‐Optimized Bound States in the Continuum with High‐Q Acoustic Field Enhancement,Advanced Science,,,,https://doi.org/10.1002/advs.202414344,,,,,,,2025-3-27,"Weibai, Li, Kazem, Ghabraie, Xiaodong, Huang"
10.3390/ma18071505,high entropy alloys spall strength,Enhanced Electro-Optical Properties and Peel Strength of Epoxy-Based Polymer-Stabilized Liquid Crystal Films Enabled by Rapid Cationic Polymerization and Polymer-Network Morphology Regulation,Materials,,,,https://doi.org/10.3390/ma18071505,,,,,,,2025-3-27,"Zhexu, Song, Guangyang, Shang, Yingjie, Shi, Meiqi, Yang, Tianfu, Zhou, Meina, Yu, Yanzi, Gao, Cheng, Zou"
10.1038/s41598-025-95405-z,high entropy alloys spall strength,Virulence and resistance gene analysis of Rothia nasimurium by whole gene sequencing,Scientific Reports,,,,https://doi.org/10.1038/s41598-025-95405-z,,,,,,,2025-3-27,"Ziyue, Lu, Sun, He, Ali, Adnan, Wenyu, Fan, Jinliang, Sheng, Yanming, Sun, Yanbing, Zhang, Gang, Wang"
10.3390/buildings15071093,high entropy alloys spall strength,Influences and Optimizations of Vertical Facades on the Aerodynamic Loadings for High-Rise Buildings,Buildings,,,,https://doi.org/10.3390/buildings15071093,,,,,,,2025-3-27,"Xu, Cheng, Guoqing, Huang, Bowen, Yan, Qingshan, Yang, Chao, Wang, Bo, Li, Shuguo, Liang"
10.3390/machines13040276,high entropy alloys spall strength,Tool Condition Monitoring in the Milling of Low- to High-Yield-Strength Materials,Machines,,,,https://doi.org/10.3390/machines13040276,,,,,,,2025-3-27,"Sohan, Nagaraj, Nancy, Diaz-Elsayed"
10.21625/essd.v10i1.1127,high entropy alloys spall strength,Metal Ions Intercalated to Birnessite Manganese to Make High-Performance Catalyst for the Cathode of MFCs,Environmental Science &amp; Sustainable Development,,,,https://doi.org/10.21625/essd.v10i1.1127,,,,,,,2025-3-27,"Kaisei, Shiraki, Trang, Nakamoto, Kozo, Taguchi"
10.1002/jcu.23978,high entropy alloys spall strength,High‐Frequency Ultrasound and Shear Wave Elastography of Dermatofibrosarcoma Protuberans: A Novel Approach for Early Detection,Journal of Clinical Ultrasound,,,,https://doi.org/10.1002/jcu.23978,,,,,,,2025-3-27,"Yan, Zhang, Jian‐feng, Liang, Ping‐ping, Luo, Wang‐zhao, Wu, Jing, Wang"
10.3389/fphys.2025.1563014,high entropy alloys spall strength,Dual role of calcium-activated potassium channels of high conductance: facilitator or limiter of NO-induced arterial relaxation?,Frontiers in Physiology,,,,https://doi.org/10.3389/fphys.2025.1563014,,,,,,,2025-3-27,"Anastasia A., Shvetsova, Dina K., Gaynullina, Johannes, Schmid, Peter, Winkler, Isabella, Sonsala, Rudolf, Schubert"
10.1103/physrevb.111.104513,high entropy alloys spall strength,Enhancement of superconductivity in thin films of Sn under high pressure,Physical Review B,,,,https://doi.org/10.1103/physrevb.111.104513,,,,,,,2025-3-27,"Misaki, Sasaki, Masahiro, Ohkuma, Ryo, Matsumoto, Toru, Shinmei, Tetsuo, Irifune, Yoshihiko, Takano, Katsuya, Shimizu"
10.1002/adfm.202424243,high entropy alloys spall strength,Hydrophobic Deep Eutectic Solvent (DES) Design Enables Optimally Hydrated DES‐in‐Water Electrolytes for High‐Performance Bromine Redox‐Enhanced Energy Storage Systems,Advanced Functional Materials,,,,https://doi.org/10.1002/adfm.202424243,,,,,,,2025-3-27,"Tae Pyeong, Eom, Gunwoo, Lee, Young Hun, Cho, Younjee, Lim, Seung Joon, Yoo"
10.1186/s12915-025-02190-2,high entropy alloys spall strength,A cretaceous fly trap? remarkable abdominal modification in a fossil wasp,BMC Biology,,,,https://doi.org/10.1186/s12915-025-02190-2,,,,,,,2025-3-27,"Qiong, Wu, Lars, Vilhelmsen, Xiaoqin, Li, De, Zhuo, Dong, Ren, Taiping, Gao"
10.1007/s00339-025-08453-7,high entropy alloys spall strength,920℃ high-temperature wetting behaviors of molten aluminum on laser-textured cast iron surface,Applied Physics A,,,,https://doi.org/10.1007/s00339-025-08453-7,,,,,,,2025-3-27,"Xin, Lyu, Zhiyuan, Rui, Haobo, Sun, Chao, Mei, Wandong, Cheng, Kang, Lu, Yun, Dong"
10.1021/jacs.5c00426,high entropy alloys spall strength,Record-High-Molecular-Weight Polyesters from Ring-Opening Copolymerization of Epoxides and Cyclic Anhydrides Catalyzed by Hydrogen-Bond-Functionalized Imidazoles,Journal of the American Chemical Society,,,,https://doi.org/10.1021/jacs.5c00426,,,,,,,2025-3-27,"Zhenbiao, Xie, Zhenjie, Yang, Chenyang, Hu, Fu-Quan, Bai, Nuonan, Li, Zhiwei, Wang, Sitian, Ku, Xuan, Pang, Xuesi, Chen, Xianhong, Wang"
10.3390/min15040348,high entropy alloys spall strength,"Mechanical, Chloride Resistance, and Microstructural Properties of Basalt Fiber-Reinforced Fly Ash–Silica Fume Composite Concrete",Minerals,,,,https://doi.org/10.3390/min15040348,,,,,,,2025-3-27,"Yishan, Li, Yan, Liu, Wei, Zhang"
10.1002/adma.202419217,high entropy alloys spall strength,Hot‐Exciton‐Involved Dual‐Channel Stepwise Energy Transfer Enabling Efficient and Stable Blue OLEDs with Narrow Emission and High Luminance,Advanced Materials,,,,https://doi.org/10.1002/adma.202419217,,,,,,,2025-3-27,"Han, Zhang, Jingli, Lou, Kai, Zhang, Xuecheng, Guo, Ganggang, Li, Baoxi, Li, Bingzhu, Ma, Chenfa, Xiao, Lu, Liu, Yichao, Chen, Dezhi, Yang, Dongge, Ma, Jianwei, Sun, Jacky W. Y., Lam, Zhiming, Wang, Ben Zhong, Tang"
10.1002/asjc.3648,high entropy alloys spall strength,Predefined time nonsingular sliding mode control for high‐order nonlinear systems and its applications,Asian Journal of Control,,,,https://doi.org/10.1002/asjc.3648,,,,,,,2025-3-27,"Chao, Jia, Haozhe, Wang, Xiaohua, Liu"
10.1142/s0218126625501774,high entropy alloys spall strength,High-Accuracy Low-Latency Method for UAV Inspection Image Inference and Offloading,"Journal of Circuits, Systems and Computers",,,,https://doi.org/10.1142/s0218126625501774,,,,,,,2025-3-27,"Guohui, Yin, Fei, Qi, Yugan, Chen, Kaige, Song, Kun, Qiao"
10.1177/00952443251331171,high entropy alloys spall strength,Entropy-TOPSIS-based material selection for sustainable polymer composite: An MCDM framework promoting circular economy,Journal of Elastomers &amp; Plastics,,,,https://doi.org/10.1177/00952443251331171,,,,,,,2025-3-27,"Archisman, Dasgupta, Binayak, Sen, Prasenjit, Dutta, Nikunj, Rachchh, Nagaraj, Patil, Abinash, Mahapatro, A, Karthikeyan"
10.17509/jsl.v8i1.80211,high entropy alloys spall strength,Belajar Sains Berkelanjutan Website: Enhancing High School Education for Sustainable Development (ESD) Competencies in Global Warming and Renewable Energy,Journal of Science Learning,,,,https://doi.org/10.17509/jsl.v8i1.80211,,,,,,,2025-3-27,"Nuris, Shobah, Eko, Hariyono, Mita, Anggaryani, Fasih Bintang, Ilhami, Nina Fajriyah, Citra"
10.1080/13632469.2025.2483511,high entropy alloys spall strength,"Digital Documentation and Vulnerability Assessment of a 70-m High Heritage Monument in Ayutthaya, Thailand",Journal of Earthquake Engineering,,,,https://doi.org/10.1080/13632469.2025.2483511,,,,,,,2025-3-27,"Nakhorn, Poovarodom, Bhakapong, Bhadrakom, Phromphat, Thansirichaisree, Naret, Limsamphancharoen, Amorntep, Jirasakjamroonsri"
10.1002/mlf2.70000,high entropy alloys spall strength,Correction to “NAC4ED: A high‐throughput computational platform for the rational design of enzyme activity and substrate selectivity”,mLife,,,,https://doi.org/10.1002/mlf2.70000,,,,,,,2025-3-27,
10.7717/peerj-cs.2786,high entropy alloys spall strength,DGCFNet: Dual Global Context Fusion Network for remote sensing image semantic segmentation,PeerJ Computer Science,,,,https://doi.org/10.7717/peerj-cs.2786,,,,,,,2025-3-27,"Yuan, Liao, Tongchi, Zhou, Lu, Li, Jinming, Li, Jiuhao, Shen, Askar, Hamdulla"
10.1108/imds-12-2024-1250,high entropy alloys spall strength,Stochastic optimization for on-time delivery in high-speed railway meal services: balancing earliness and tardiness costs,Industrial Management &amp; Data Systems,,,,https://doi.org/10.1108/imds-12-2024-1250,,,,,,,2025-3-27,"Lei, Xu, Wenjie, Huang, Yaping, Zhao, Weilei, Feng, Rongsen, Jin"
10.37577/sainteks.v7i01.859,high entropy alloys spall strength,The Effect of Accleration and Braking on the Strength of Chopper-Motorcycle Frames under Static Loading Conditions,Sainteks: Jurnal Sain dan Teknik,,,,https://doi.org/10.37577/sainteks.v7i01.859,,,,,,,2025-3-27,"Aji, Gumilar, Rozaqy Nurfadhila, Akbar"
10.3390/ani15070966,high entropy alloys spall strength,A Comparative Study of Optimizing Genomic Prediction Accuracy in Commercial Pigs,Animals,,,,https://doi.org/10.3390/ani15070966,,,,,,,2025-3-27,"Xiaojian, Chen, Yiyi, Liu, Yuling, Zhang, Zhanwei, Zhuang, Jinyan, Huang, Menghao, Luan, Xiang, Zhao, Linsong, Dong, Jian, Ye, Ming, Yang, Enqin, Zheng, Gengyuan, Cai, Jie, Yang, Zhenfang, Wu, Langqing, Liu"
